Overall Qual,Gr Liv Area,Total Bsmt SF,Garage Area,1st Flr SF,Garage Cars,Year Built,Garage Yr Blt,Year Remod/Add,Full Bath,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Total Bsmt SF,Overall Qual Garage Area,Overall Qual 1st Flr SF,Overall Qual Garage Cars,Overall Qual Year Built,Overall Qual Garage Yr Blt,Overall Qual Year Remod/Add,Overall Qual Full Bath,Gr Liv Area^2,Gr Liv Area Total Bsmt SF,Gr Liv Area Garage Area,Gr Liv Area 1st Flr SF,Gr Liv Area Garage Cars,Gr Liv Area Year Built,Gr Liv Area Garage Yr Blt,Gr Liv Area Year Remod/Add,Gr Liv Area Full Bath,Total Bsmt SF^2,Total Bsmt SF Garage Area,Total Bsmt SF 1st Flr SF,Total Bsmt SF Garage Cars,Total Bsmt SF Year Built,Total Bsmt SF Garage Yr Blt,Total Bsmt SF Year Remod/Add,Total Bsmt SF Full Bath,Garage Area^2,Garage Area 1st Flr SF,Garage Area Garage Cars,Garage Area Year Built,Garage Area Garage Yr Blt,Garage Area Year Remod/Add,Garage Area Full Bath,1st Flr SF^2,1st Flr SF Garage Cars,1st Flr SF Year Built,1st Flr SF Garage Yr Blt,1st Flr SF Year Remod/Add,1st Flr SF Full Bath,Garage Cars^2,Garage Cars Year Built,Garage Cars Garage Yr Blt,Garage Cars Year Remod/Add,Garage Cars Full Bath,Year Built^2,Year Built Garage Yr Blt,Year Built Year Remod/Add,Year Built Full Bath,Garage Yr Blt^2,Garage Yr Blt Year Remod/Add,Garage Yr Blt Full Bath,Year Remod/Add^2,Year Remod/Add Full Bath,Full Bath^2,SalePrice
6.0,1210.0,1128.0,528.0,1210.0,2.0,1975.0,1975.0,1975.0,2.0,36.0,7260.0,6768.0,3168.0,7260.0,12.0,11850.0,11850.0,11850.0,12.0,1464100.0,1364880.0,638880.0,1464100.0,2420.0,2389750.0,2389750.0,2389750.0,2420.0,1272384.0,595584.0,1364880.0,2256.0,2227800.0,2227800.0,2227800.0,2256.0,278784.0,638880.0,1056.0,1042800.0,1042800.0,1042800.0,1056.0,1464100.0,2420.0,2389750.0,2389750.0,2389750.0,2420.0,4.0,3950.0,3950.0,3950.0,4.0,3900625.0,3900625.0,3900625.0,3950.0,3900625.0,3900625.0,3950.0,3900625.0,3950.0,4.0,148000
5.0,1641.0,1001.0,490.0,1001.0,2.0,1972.0,1972.0,1972.0,2.0,25.0,8205.0,5005.0,2450.0,5005.0,10.0,9860.0,9860.0,9860.0,10.0,2692881.0,1642641.0,804090.0,1642641.0,3282.0,3236052.0,3236052.0,3236052.0,3282.0,1002001.0,490490.0,1002001.0,2002.0,1973972.0,1973972.0,1973972.0,2002.0,240100.0,490490.0,980.0,966280.0,966280.0,966280.0,980.0,1002001.0,2002.0,1973972.0,1973972.0,1973972.0,2002.0,4.0,3944.0,3944.0,3944.0,4.0,3888784.0,3888784.0,3888784.0,3944.0,3888784.0,3888784.0,3944.0,3888784.0,3944.0,4.0,140000
5.0,1053.0,1008.0,750.0,1053.0,2.0,1958.0,1998.0,1991.0,1.0,25.0,5265.0,5040.0,3750.0,5265.0,10.0,9790.0,9990.0,9955.0,5.0,1108809.0,1061424.0,789750.0,1108809.0,2106.0,2061774.0,2103894.0,2096523.0,1053.0,1016064.0,756000.0,1061424.0,2016.0,1973664.0,2013984.0,2006928.0,1008.0,562500.0,789750.0,1500.0,1468500.0,1498500.0,1493250.0,750.0,1108809.0,2106.0,2061774.0,2103894.0,2096523.0,1053.0,4.0,3916.0,3996.0,3982.0,2.0,3833764.0,3912084.0,3898378.0,1958.0,3992004.0,3978018.0,1998.0,3964081.0,1991.0,1.0,150000
7.0,2125.0,1064.0,576.0,1064.0,2.0,1996.0,1996.0,1997.0,2.0,49.0,14875.0,7448.0,4032.0,7448.0,14.0,13972.0,13972.0,13979.0,14.0,4515625.0,2261000.0,1224000.0,2261000.0,4250.0,4241500.0,4241500.0,4243625.0,4250.0,1132096.0,612864.0,1132096.0,2128.0,2123744.0,2123744.0,2124808.0,2128.0,331776.0,612864.0,1152.0,1149696.0,1149696.0,1150272.0,1152.0,1132096.0,2128.0,2123744.0,2123744.0,2124808.0,2128.0,4.0,3992.0,3992.0,3994.0,4.0,3984016.0,3984016.0,3986012.0,3992.0,3984016.0,3986012.0,3992.0,3988009.0,3994.0,4.0,279500
6.0,1072.0,547.0,525.0,1072.0,2.0,2005.0,2005.0,2005.0,1.0,36.0,6432.0,3282.0,3150.0,6432.0,12.0,12030.0,12030.0,12030.0,6.0,1149184.0,586384.0,562800.0,1149184.0,2144.0,2149360.0,2149360.0,2149360.0,1072.0,299209.0,287175.0,586384.0,1094.0,1096735.0,1096735.0,1096735.0,547.0,275625.0,562800.0,1050.0,1052625.0,1052625.0,1052625.0,525.0,1149184.0,2144.0,2149360.0,2149360.0,2149360.0,1072.0,4.0,4010.0,4010.0,4010.0,2.0,4020025.0,4020025.0,4020025.0,2005.0,4020025.0,4020025.0,2005.0,4020025.0,2005.0,1.0,140000
6.0,1664.0,1664.0,616.0,1664.0,2.0,1978.0,1978.0,1978.0,2.0,36.0,9984.0,9984.0,3696.0,9984.0,12.0,11868.0,11868.0,11868.0,12.0,2768896.0,2768896.0,1025024.0,2768896.0,3328.0,3291392.0,3291392.0,3291392.0,3328.0,2768896.0,1025024.0,2768896.0,3328.0,3291392.0,3291392.0,3291392.0,3328.0,379456.0,1025024.0,1232.0,1218448.0,1218448.0,1218448.0,1232.0,2768896.0,3328.0,3291392.0,3291392.0,3291392.0,3328.0,4.0,3956.0,3956.0,3956.0,4.0,3912484.0,3912484.0,3912484.0,3956.0,3912484.0,3912484.0,3956.0,3912484.0,3956.0,4.0,145000
7.0,1337.0,1405.0,511.0,1337.0,2.0,1999.0,1999.0,1999.0,2.0,49.0,9359.0,9835.0,3577.0,9359.0,14.0,13993.0,13993.0,13993.0,14.0,1787569.0,1878485.0,683207.0,1787569.0,2674.0,2672663.0,2672663.0,2672663.0,2674.0,1974025.0,717955.0,1878485.0,2810.0,2808595.0,2808595.0,2808595.0,2810.0,261121.0,683207.0,1022.0,1021489.0,1021489.0,1021489.0,1022.0,1787569.0,2674.0,2672663.0,2672663.0,2672663.0,2674.0,4.0,3998.0,3998.0,3998.0,4.0,3996001.0,3996001.0,3996001.0,3998.0,3996001.0,3996001.0,3998.0,3996001.0,3998.0,4.0,184000
8.0,1226.0,1226.0,484.0,1226.0,2.0,1978.0,1978.0,1978.0,1.0,64.0,9808.0,9808.0,3872.0,9808.0,16.0,15824.0,15824.0,15824.0,8.0,1503076.0,1503076.0,593384.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,1503076.0,593384.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,234256.0,593384.0,968.0,957352.0,957352.0,957352.0,484.0,1503076.0,2452.0,2425028.0,2425028.0,2425028.0,1226.0,4.0,3956.0,3956.0,3956.0,2.0,3912484.0,3912484.0,3912484.0,1978.0,3912484.0,3912484.0,1978.0,3912484.0,1978.0,1.0,206000
4.0,1092.0,546.0,253.0,546.0,1.0,1972.0,1972.0,1972.0,1.0,16.0,4368.0,2184.0,1012.0,2184.0,4.0,7888.0,7888.0,7888.0,4.0,1192464.0,596232.0,276276.0,596232.0,1092.0,2153424.0,2153424.0,2153424.0,1092.0,298116.0,138138.0,298116.0,546.0,1076712.0,1076712.0,1076712.0,546.0,64009.0,138138.0,253.0,498916.0,498916.0,498916.0,253.0,298116.0,546.0,1076712.0,1076712.0,1076712.0,546.0,1.0,1972.0,1972.0,1972.0,1.0,3888784.0,3888784.0,3888784.0,1972.0,3888784.0,3888784.0,1972.0,3888784.0,1972.0,1.0,85500
6.0,1660.0,715.0,240.0,849.0,1.0,1934.0,1939.0,1995.0,1.0,36.0,9960.0,4290.0,1440.0,5094.0,6.0,11604.0,11634.0,11970.0,6.0,2755600.0,1186900.0,398400.0,1409340.0,1660.0,3210440.0,3218740.0,3311700.0,1660.0,511225.0,171600.0,607035.0,715.0,1382810.0,1386385.0,1426425.0,715.0,57600.0,203760.0,240.0,464160.0,465360.0,478800.0,240.0,720801.0,849.0,1641966.0,1646211.0,1693755.0,849.0,1.0,1934.0,1939.0,1995.0,1.0,3740356.0,3750026.0,3858330.0,1934.0,3759721.0,3868305.0,1939.0,3980025.0,1995.0,1.0,188700
6.0,1671.0,1427.0,484.0,1671.0,2.0,1978.0,1978.0,1986.0,2.0,36.0,10026.0,8562.0,2904.0,10026.0,12.0,11868.0,11868.0,11916.0,12.0,2792241.0,2384517.0,808764.0,2792241.0,3342.0,3305238.0,3305238.0,3318606.0,3342.0,2036329.0,690668.0,2384517.0,2854.0,2822606.0,2822606.0,2834022.0,2854.0,234256.0,808764.0,968.0,957352.0,957352.0,961224.0,968.0,2792241.0,3342.0,3305238.0,3305238.0,3318606.0,3342.0,4.0,3956.0,3956.0,3972.0,4.0,3912484.0,3912484.0,3928308.0,3956.0,3912484.0,3928308.0,3956.0,3944196.0,3972.0,4.0,200000
7.0,1061.0,1054.0,462.0,1061.0,2.0,1990.0,1990.0,1991.0,1.0,49.0,7427.0,7378.0,3234.0,7427.0,14.0,13930.0,13930.0,13937.0,7.0,1125721.0,1118294.0,490182.0,1125721.0,2122.0,2111390.0,2111390.0,2112451.0,1061.0,1110916.0,486948.0,1118294.0,2108.0,2097460.0,2097460.0,2098514.0,1054.0,213444.0,490182.0,924.0,919380.0,919380.0,919842.0,462.0,1125721.0,2122.0,2111390.0,2111390.0,2112451.0,1061.0,4.0,3980.0,3980.0,3982.0,2.0,3960100.0,3960100.0,3962090.0,1990.0,3960100.0,3962090.0,1990.0,3964081.0,1991.0,1.0,162000
5.0,672.0,672.0,240.0,672.0,1.0,1940.0,1940.0,1997.0,1.0,25.0,3360.0,3360.0,1200.0,3360.0,5.0,9700.0,9700.0,9985.0,5.0,451584.0,451584.0,161280.0,451584.0,672.0,1303680.0,1303680.0,1341984.0,672.0,451584.0,161280.0,451584.0,672.0,1303680.0,1303680.0,1341984.0,672.0,57600.0,161280.0,240.0,465600.0,465600.0,479280.0,240.0,451584.0,672.0,1303680.0,1303680.0,1341984.0,672.0,1.0,1940.0,1940.0,1997.0,1.0,3763600.0,3763600.0,3874180.0,1940.0,3763600.0,3874180.0,1940.0,3988009.0,1997.0,1.0,108000
5.0,1621.0,1621.0,478.0,1621.0,2.0,1975.0,1975.0,1975.0,2.0,25.0,8105.0,8105.0,2390.0,8105.0,10.0,9875.0,9875.0,9875.0,10.0,2627641.0,2627641.0,774838.0,2627641.0,3242.0,3201475.0,3201475.0,3201475.0,3242.0,2627641.0,774838.0,2627641.0,3242.0,3201475.0,3201475.0,3201475.0,3242.0,228484.0,774838.0,956.0,944050.0,944050.0,944050.0,956.0,2627641.0,3242.0,3201475.0,3201475.0,3201475.0,3242.0,4.0,3950.0,3950.0,3950.0,4.0,3900625.0,3900625.0,3900625.0,3950.0,3900625.0,3900625.0,3950.0,3900625.0,3950.0,4.0,213000
8.0,1734.0,1734.0,928.0,1734.0,3.0,2007.0,2007.0,2007.0,2.0,64.0,13872.0,13872.0,7424.0,13872.0,24.0,16056.0,16056.0,16056.0,16.0,3006756.0,3006756.0,1609152.0,3006756.0,5202.0,3480138.0,3480138.0,3480138.0,3468.0,3006756.0,1609152.0,3006756.0,5202.0,3480138.0,3480138.0,3480138.0,3468.0,861184.0,1609152.0,2784.0,1862496.0,1862496.0,1862496.0,1856.0,3006756.0,5202.0,3480138.0,3480138.0,3480138.0,3468.0,9.0,6021.0,6021.0,6021.0,6.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0,318000
5.0,2138.0,849.0,360.0,1075.0,2.0,1898.0,1910.0,1965.0,2.0,25.0,10690.0,4245.0,1800.0,5375.0,10.0,9490.0,9550.0,9825.0,10.0,4571044.0,1815162.0,769680.0,2298350.0,4276.0,4057924.0,4083580.0,4201170.0,4276.0,720801.0,305640.0,912675.0,1698.0,1611402.0,1621590.0,1668285.0,1698.0,129600.0,387000.0,720.0,683280.0,687600.0,707400.0,720.0,1155625.0,2150.0,2040350.0,2053250.0,2112375.0,2150.0,4.0,3796.0,3820.0,3930.0,4.0,3602404.0,3625180.0,3729570.0,3796.0,3648100.0,3753150.0,3820.0,3861225.0,3930.0,4.0,106000
6.0,2009.0,672.0,795.0,1337.0,3.0,1928.0,1928.0,1950.0,2.0,36.0,12054.0,4032.0,4770.0,8022.0,18.0,11568.0,11568.0,11700.0,12.0,4036081.0,1350048.0,1597155.0,2686033.0,6027.0,3873352.0,3873352.0,3917550.0,4018.0,451584.0,534240.0,898464.0,2016.0,1295616.0,1295616.0,1310400.0,1344.0,632025.0,1062915.0,2385.0,1532760.0,1532760.0,1550250.0,1590.0,1787569.0,4011.0,2577736.0,2577736.0,2607150.0,2674.0,9.0,5784.0,5784.0,5850.0,6.0,3717184.0,3717184.0,3759600.0,3856.0,3717184.0,3759600.0,3856.0,3802500.0,3900.0,4.0,235000
4.0,1225.0,950.0,0.0,1225.0,0.0,1959.0,1964.0,1959.0,1.0,16.0,4900.0,3800.0,0.0,4900.0,0.0,7836.0,7856.0,7836.0,4.0,1500625.0,1163750.0,0.0,1500625.0,0.0,2399775.0,2405900.0,2399775.0,1225.0,902500.0,0.0,1163750.0,0.0,1861050.0,1865800.0,1861050.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500625.0,0.0,2399775.0,2405900.0,2399775.0,1225.0,0.0,0.0,0.0,0.0,0.0,3837681.0,3847476.0,3837681.0,1959.0,3857296.0,3847476.0,1964.0,3837681.0,1959.0,1.0,128950
6.0,1362.0,1362.0,504.0,1362.0,2.0,1961.0,1961.0,1961.0,1.0,36.0,8172.0,8172.0,3024.0,8172.0,12.0,11766.0,11766.0,11766.0,6.0,1855044.0,1855044.0,686448.0,1855044.0,2724.0,2670882.0,2670882.0,2670882.0,1362.0,1855044.0,686448.0,1855044.0,2724.0,2670882.0,2670882.0,2670882.0,1362.0,254016.0,686448.0,1008.0,988344.0,988344.0,988344.0,504.0,1855044.0,2724.0,2670882.0,2670882.0,2670882.0,1362.0,4.0,3922.0,3922.0,3922.0,2.0,3845521.0,3845521.0,3845521.0,1961.0,3845521.0,3845521.0,1961.0,3845521.0,1961.0,1.0,163000
5.0,1134.0,756.0,240.0,756.0,1.0,1940.0,1940.0,1950.0,1.0,25.0,5670.0,3780.0,1200.0,3780.0,5.0,9700.0,9700.0,9750.0,5.0,1285956.0,857304.0,272160.0,857304.0,1134.0,2199960.0,2199960.0,2211300.0,1134.0,571536.0,181440.0,571536.0,756.0,1466640.0,1466640.0,1474200.0,756.0,57600.0,181440.0,240.0,465600.0,465600.0,468000.0,240.0,571536.0,756.0,1466640.0,1466640.0,1474200.0,756.0,1.0,1940.0,1940.0,1950.0,1.0,3763600.0,3763600.0,3783000.0,1940.0,3763600.0,3783000.0,1940.0,3802500.0,1950.0,1.0,126000
7.0,2082.0,1362.0,484.0,1362.0,2.0,2003.0,2003.0,2003.0,2.0,49.0,14574.0,9534.0,3388.0,9534.0,14.0,14021.0,14021.0,14021.0,14.0,4334724.0,2835684.0,1007688.0,2835684.0,4164.0,4170246.0,4170246.0,4170246.0,4164.0,1855044.0,659208.0,1855044.0,2724.0,2728086.0,2728086.0,2728086.0,2724.0,234256.0,659208.0,968.0,969452.0,969452.0,969452.0,968.0,1855044.0,2724.0,2728086.0,2728086.0,2728086.0,2724.0,4.0,4006.0,4006.0,4006.0,4.0,4012009.0,4012009.0,4012009.0,4006.0,4012009.0,4012009.0,4006.0,4012009.0,4006.0,4.0,200000
5.0,1524.0,874.0,315.0,874.0,1.0,1958.0,1958.0,1958.0,1.0,25.0,7620.0,4370.0,1575.0,4370.0,5.0,9790.0,9790.0,9790.0,5.0,2322576.0,1331976.0,480060.0,1331976.0,1524.0,2983992.0,2983992.0,2983992.0,1524.0,763876.0,275310.0,763876.0,874.0,1711292.0,1711292.0,1711292.0,874.0,99225.0,275310.0,315.0,616770.0,616770.0,616770.0,315.0,763876.0,874.0,1711292.0,1711292.0,1711292.0,874.0,1.0,1958.0,1958.0,1958.0,1.0,3833764.0,3833764.0,3833764.0,1958.0,3833764.0,3833764.0,1958.0,3833764.0,1958.0,1.0,144000
5.0,1800.0,1800.0,0.0,1800.0,0.0,1961.0,1964.0,1961.0,2.0,25.0,9000.0,9000.0,0.0,9000.0,0.0,9805.0,9820.0,9805.0,10.0,3240000.0,3240000.0,0.0,3240000.0,0.0,3529800.0,3535200.0,3529800.0,3600.0,3240000.0,0.0,3240000.0,0.0,3529800.0,3535200.0,3529800.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240000.0,0.0,3529800.0,3535200.0,3529800.0,3600.0,0.0,0.0,0.0,0.0,0.0,3845521.0,3851404.0,3845521.0,3922.0,3857296.0,3851404.0,3928.0,3845521.0,3922.0,4.0,141000
8.0,2582.0,1389.0,758.0,1411.0,3.0,1998.0,1998.0,1999.0,2.0,64.0,20656.0,11112.0,6064.0,11288.0,24.0,15984.0,15984.0,15992.0,16.0,6666724.0,3586398.0,1957156.0,3643202.0,7746.0,5158836.0,5158836.0,5161418.0,5164.0,1929321.0,1052862.0,1959879.0,4167.0,2775222.0,2775222.0,2776611.0,2778.0,574564.0,1069538.0,2274.0,1514484.0,1514484.0,1515242.0,1516.0,1990921.0,4233.0,2819178.0,2819178.0,2820589.0,2822.0,9.0,5994.0,5994.0,5997.0,6.0,3992004.0,3992004.0,3994002.0,3996.0,3992004.0,3994002.0,3996.0,3996001.0,3998.0,4.0,322500
7.0,1661.0,1649.0,598.0,1661.0,2.0,1998.0,1998.0,1998.0,2.0,49.0,11627.0,11543.0,4186.0,11627.0,14.0,13986.0,13986.0,13986.0,14.0,2758921.0,2738989.0,993278.0,2758921.0,3322.0,3318678.0,3318678.0,3318678.0,3322.0,2719201.0,986102.0,2738989.0,3298.0,3294702.0,3294702.0,3294702.0,3298.0,357604.0,993278.0,1196.0,1194804.0,1194804.0,1194804.0,1196.0,2758921.0,3322.0,3318678.0,3318678.0,3318678.0,3322.0,4.0,3996.0,3996.0,3996.0,4.0,3992004.0,3992004.0,3992004.0,3996.0,3992004.0,3992004.0,3996.0,3992004.0,3996.0,4.0,224900
5.0,1576.0,1324.0,528.0,1072.0,2.0,1923.0,1923.0,2004.0,1.0,25.0,7880.0,6620.0,2640.0,5360.0,10.0,9615.0,9615.0,10020.0,5.0,2483776.0,2086624.0,832128.0,1689472.0,3152.0,3030648.0,3030648.0,3158304.0,1576.0,1752976.0,699072.0,1419328.0,2648.0,2546052.0,2546052.0,2653296.0,1324.0,278784.0,566016.0,1056.0,1015344.0,1015344.0,1058112.0,528.0,1149184.0,2144.0,2061456.0,2061456.0,2148288.0,1072.0,4.0,3846.0,3846.0,4008.0,2.0,3697929.0,3697929.0,3853692.0,1923.0,3697929.0,3853692.0,1923.0,4016016.0,2004.0,1.0,223500
4.0,960.0,672.0,288.0,960.0,1.0,1956.0,1956.0,1956.0,1.0,16.0,3840.0,2688.0,1152.0,3840.0,4.0,7824.0,7824.0,7824.0,4.0,921600.0,645120.0,276480.0,921600.0,960.0,1877760.0,1877760.0,1877760.0,960.0,451584.0,193536.0,645120.0,672.0,1314432.0,1314432.0,1314432.0,672.0,82944.0,276480.0,288.0,563328.0,563328.0,563328.0,288.0,921600.0,960.0,1877760.0,1877760.0,1877760.0,960.0,1.0,1956.0,1956.0,1956.0,1.0,3825936.0,3825936.0,3825936.0,1956.0,3825936.0,3825936.0,1956.0,3825936.0,1956.0,1.0,112000
6.0,1604.0,926.0,470.0,926.0,2.0,1997.0,1997.0,1998.0,2.0,36.0,9624.0,5556.0,2820.0,5556.0,12.0,11982.0,11982.0,11988.0,12.0,2572816.0,1485304.0,753880.0,1485304.0,3208.0,3203188.0,3203188.0,3204792.0,3208.0,857476.0,435220.0,857476.0,1852.0,1849222.0,1849222.0,1850148.0,1852.0,220900.0,435220.0,940.0,938590.0,938590.0,939060.0,940.0,857476.0,1852.0,1849222.0,1849222.0,1850148.0,1852.0,4.0,3994.0,3994.0,3996.0,4.0,3988009.0,3988009.0,3990006.0,3994.0,3988009.0,3990006.0,3994.0,3992004.0,3996.0,4.0,187500
1.0,904.0,683.0,0.0,904.0,0.0,1922.0,1965.0,1950.0,0.0,1.0,904.0,683.0,0.0,904.0,0.0,1922.0,1965.0,1950.0,0.0,817216.0,617432.0,0.0,817216.0,0.0,1737488.0,1776360.0,1762800.0,0.0,466489.0,0.0,617432.0,0.0,1312726.0,1342095.0,1331850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817216.0,0.0,1737488.0,1776360.0,1762800.0,0.0,0.0,0.0,0.0,0.0,0.0,3694084.0,3776730.0,3747900.0,0.0,3861225.0,3831750.0,0.0,3802500.0,0.0,0.0,61000
6.0,1196.0,684.0,528.0,684.0,2.0,1920.0,2005.0,2000.0,1.0,36.0,7176.0,4104.0,3168.0,4104.0,12.0,11520.0,12030.0,12000.0,6.0,1430416.0,818064.0,631488.0,818064.0,2392.0,2296320.0,2397980.0,2392000.0,1196.0,467856.0,361152.0,467856.0,1368.0,1313280.0,1371420.0,1368000.0,684.0,278784.0,361152.0,1056.0,1013760.0,1058640.0,1056000.0,528.0,467856.0,1368.0,1313280.0,1371420.0,1368000.0,684.0,4.0,3840.0,4010.0,4000.0,2.0,3686400.0,3849600.0,3840000.0,1920.0,4020025.0,4010000.0,2005.0,4000000.0,2000.0,1.0,110000
3.0,729.0,270.0,0.0,729.0,0.0,1935.0,1951.0,2003.0,1.0,9.0,2187.0,810.0,0.0,2187.0,0.0,5805.0,5853.0,6009.0,3.0,531441.0,196830.0,0.0,531441.0,0.0,1410615.0,1422279.0,1460187.0,729.0,72900.0,0.0,196830.0,0.0,522450.0,526770.0,540810.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531441.0,0.0,1410615.0,1422279.0,1460187.0,729.0,0.0,0.0,0.0,0.0,0.0,3744225.0,3775185.0,3875805.0,1935.0,3806401.0,3907853.0,1951.0,4012009.0,2003.0,1.0,52000
6.0,1362.0,1362.0,460.0,1362.0,2.0,2005.0,2005.0,2006.0,2.0,36.0,8172.0,8172.0,2760.0,8172.0,12.0,12030.0,12030.0,12036.0,12.0,1855044.0,1855044.0,626520.0,1855044.0,2724.0,2730810.0,2730810.0,2732172.0,2724.0,1855044.0,626520.0,1855044.0,2724.0,2730810.0,2730810.0,2732172.0,2724.0,211600.0,626520.0,920.0,922300.0,922300.0,922760.0,920.0,1855044.0,2724.0,2730810.0,2730810.0,2732172.0,2724.0,4.0,4010.0,4010.0,4012.0,4.0,4020025.0,4020025.0,4022030.0,4010.0,4020025.0,4022030.0,4010.0,4024036.0,4012.0,4.0,207000
5.0,1964.0,940.0,0.0,1024.0,0.0,1911.0,1945.0,1950.0,1.0,25.0,9820.0,4700.0,0.0,5120.0,0.0,9555.0,9725.0,9750.0,5.0,3857296.0,1846160.0,0.0,2011136.0,0.0,3753204.0,3819980.0,3829800.0,1964.0,883600.0,0.0,962560.0,0.0,1796340.0,1828300.0,1833000.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,0.0,1956864.0,1991680.0,1996800.0,1024.0,0.0,0.0,0.0,0.0,0.0,3651921.0,3716895.0,3726450.0,1911.0,3783025.0,3792750.0,1945.0,3802500.0,1950.0,1.0,130000
4.0,1296.0,0.0,516.0,1296.0,2.0,1967.0,1967.0,1967.0,2.0,16.0,5184.0,0.0,2064.0,5184.0,8.0,7868.0,7868.0,7868.0,8.0,1679616.0,0.0,668736.0,1679616.0,2592.0,2549232.0,2549232.0,2549232.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266256.0,668736.0,1032.0,1014972.0,1014972.0,1014972.0,1032.0,1679616.0,2592.0,2549232.0,2549232.0,2549232.0,2592.0,4.0,3934.0,3934.0,3934.0,4.0,3869089.0,3869089.0,3869089.0,3934.0,3869089.0,3869089.0,3934.0,3869089.0,3934.0,4.0,90000
5.0,1287.0,624.0,440.0,624.0,2.0,1992.0,2001.0,1992.0,1.0,25.0,6435.0,3120.0,2200.0,3120.0,10.0,9960.0,10005.0,9960.0,5.0,1656369.0,803088.0,566280.0,803088.0,2574.0,2563704.0,2575287.0,2563704.0,1287.0,389376.0,274560.0,389376.0,1248.0,1243008.0,1248624.0,1243008.0,624.0,193600.0,274560.0,880.0,876480.0,880440.0,876480.0,440.0,389376.0,1248.0,1243008.0,1248624.0,1243008.0,624.0,4.0,3984.0,4002.0,3984.0,2.0,3968064.0,3985992.0,3968064.0,1992.0,4004001.0,3985992.0,2001.0,3968064.0,1992.0,1.0,130000
5.0,1252.0,504.0,576.0,936.0,2.0,1908.0,1986.0,1991.0,1.0,25.0,6260.0,2520.0,2880.0,4680.0,10.0,9540.0,9930.0,9955.0,5.0,1567504.0,631008.0,721152.0,1171872.0,2504.0,2388816.0,2486472.0,2492732.0,1252.0,254016.0,290304.0,471744.0,1008.0,961632.0,1000944.0,1003464.0,504.0,331776.0,539136.0,1152.0,1099008.0,1143936.0,1146816.0,576.0,876096.0,1872.0,1785888.0,1858896.0,1863576.0,936.0,4.0,3816.0,3972.0,3982.0,2.0,3640464.0,3789288.0,3798828.0,1908.0,3944196.0,3954126.0,1986.0,3964081.0,1991.0,1.0,127000
9.0,1905.0,1905.0,788.0,1905.0,3.0,2006.0,2006.0,2006.0,2.0,81.0,17145.0,17145.0,7092.0,17145.0,27.0,18054.0,18054.0,18054.0,18.0,3629025.0,3629025.0,1501140.0,3629025.0,5715.0,3821430.0,3821430.0,3821430.0,3810.0,3629025.0,1501140.0,3629025.0,5715.0,3821430.0,3821430.0,3821430.0,3810.0,620944.0,1501140.0,2364.0,1580728.0,1580728.0,1580728.0,1576.0,3629025.0,5715.0,3821430.0,3821430.0,3821430.0,3810.0,9.0,6018.0,6018.0,6018.0,6.0,4024036.0,4024036.0,4024036.0,4012.0,4024036.0,4024036.0,4012.0,4024036.0,4012.0,4.0,320000
5.0,1130.0,1120.0,720.0,1130.0,2.0,1920.0,1970.0,1950.0,1.0,25.0,5650.0,5600.0,3600.0,5650.0,10.0,9600.0,9850.0,9750.0,5.0,1276900.0,1265600.0,813600.0,1276900.0,2260.0,2169600.0,2226100.0,2203500.0,1130.0,1254400.0,806400.0,1265600.0,2240.0,2150400.0,2206400.0,2184000.0,1120.0,518400.0,813600.0,1440.0,1382400.0,1418400.0,1404000.0,720.0,1276900.0,2260.0,2169600.0,2226100.0,2203500.0,1130.0,4.0,3840.0,3940.0,3900.0,2.0,3686400.0,3782400.0,3744000.0,1920.0,3880900.0,3841500.0,1970.0,3802500.0,1950.0,1.0,120000
7.0,1659.0,831.0,484.0,831.0,2.0,2004.0,2004.0,2004.0,2.0,49.0,11613.0,5817.0,3388.0,5817.0,14.0,14028.0,14028.0,14028.0,14.0,2752281.0,1378629.0,802956.0,1378629.0,3318.0,3324636.0,3324636.0,3324636.0,3318.0,690561.0,402204.0,690561.0,1662.0,1665324.0,1665324.0,1665324.0,1662.0,234256.0,402204.0,968.0,969936.0,969936.0,969936.0,968.0,690561.0,1662.0,1665324.0,1665324.0,1665324.0,1662.0,4.0,4008.0,4008.0,4008.0,4.0,4016016.0,4016016.0,4016016.0,4008.0,4016016.0,4016016.0,4008.0,4016016.0,4008.0,4.0,181000
